filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
DSC_0345.JPG,16419706,"{""1"":""-""}",235,47,"{""name"":""polyline"",""all_points_x"":[600,482],""all_points_y"":[2868,3327]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,48,"{""name"":""polyline"",""all_points_x"":[294,173],""all_points_y"":[2867,3320]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,49,"{""name"":""polyline"",""all_points_x"":[455,327],""all_points_y"":[2841,3297]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,50,"{""name"":""polyline"",""all_points_x"":[559,434],""all_points_y"":[2847,3298]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,51,"{""name"":""polyline"",""all_points_x"":[319,563],""all_points_y"":[2968,2972]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,52,"{""name"":""polyline"",""all_points_x"":[265,518],""all_points_y"":[3145,3151]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,53,"{""name"":""polyline"",""all_points_x"":[851,1063],""all_points_y"":[3335,2386]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,54,"{""name"":""polyline"",""all_points_x"":[1078,1277],""all_points_y"":[2333,1478]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,55,"{""name"":""polyline"",""all_points_x"":[1287,1516],""all_points_y"":[1433,446]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,56,"{""name"":""polyline"",""all_points_x"":[1753,1683],""all_points_y"":[482,828]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,57,"{""name"":""polyline"",""all_points_x"":[2041,1986],""all_points_y"":[482,825]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,58,"{""name"":""polyline"",""all_points_x"":[1770,2019],""all_points_y"":[591,591]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,59,"{""name"":""polyline"",""all_points_x"":[1726,2004],""all_points_y"":[672,672]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,60,"{""name"":""polyline"",""all_points_x"":[1729,1988],""all_points_y"":[789,789]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,61,"{""name"":""polyline"",""all_points_x"":[1585,1684],""all_points_y"":[336,336]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,62,"{""name"":""polyline"",""all_points_x"":[1751,2082],""all_points_y"":[333,333]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,63,"{""name"":""polyline"",""all_points_x"":[2142,2193],""all_points_y"":[334,334]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,64,"{""name"":""polyline"",""all_points_x"":[2252,2594],""all_points_y"":[331,331]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,65,"{""name"":""polyline"",""all_points_x"":[2648,2707],""all_points_y"":[331,331]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,66,"{""name"":""polyline"",""all_points_x"":[2761,3102],""all_points_y"":[333,331]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,67,"{""name"":""polyline"",""all_points_x"":[3160,3214],""all_points_y"":[331,331]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,68,"{""name"":""polyline"",""all_points_x"":[3271,3617],""all_points_y"":[332,332]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,69,"{""name"":""polyline"",""all_points_x"":[3673,3727],""all_points_y"":[333,333]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,70,"{""name"":""polyline"",""all_points_x"":[3787,4131],""all_points_y"":[334,333]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,71,"{""name"":""polyline"",""all_points_x"":[4301,4188],""all_points_y"":[335,333]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,72,"{""name"":""polyline"",""all_points_x"":[2266,2219],""all_points_y"":[483,828]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,73,"{""name"":""polyline"",""all_points_x"":[2556,2524],""all_points_y"":[480,827]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,74,"{""name"":""polyline"",""all_points_x"":[2277,2542],""all_points_y"":[589,587]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,75,"{""name"":""polyline"",""all_points_x"":[2250,2534],""all_points_y"":[672,669]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,76,"{""name"":""polyline"",""all_points_x"":[2246,2525],""all_points_y"":[780,779]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,77,"{""name"":""polyline"",""all_points_x"":[1887,1836],""all_points_y"":[497,770]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,78,"{""name"":""polyline"",""all_points_x"":[1982,1936],""all_points_y"":[499,770]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,79,"{""name"":""polyline"",""all_points_x"":[2387,2358],""all_points_y"":[499,768]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,80,"{""name"":""polyline"",""all_points_x"":[2482,2457],""all_points_y"":[498,768]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,81,"{""name"":""polyline"",""all_points_x"":[2782,2762],""all_points_y"":[482,830]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,82,"{""name"":""polyline"",""all_points_x"":[3073,3065],""all_points_y"":[482,828]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,83,"{""name"":""polyline"",""all_points_x"":[2779,3058],""all_points_y"":[787,788]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,84,"{""name"":""polyline"",""all_points_x"":[2776,3063],""all_points_y"":[674,677]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,85,"{""name"":""polyline"",""all_points_x"":[2785,3065],""all_points_y"":[603,604]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,86,"{""name"":""polyline"",""all_points_x"":[2894,2883],""all_points_y"":[496,768]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,87,"{""name"":""polyline"",""all_points_x"":[2969,2960],""all_points_y"":[494,771]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,88,"{""name"":""polyline"",""all_points_x"":[3299,3302],""all_points_y"":[481,833]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,89,"{""name"":""polyline"",""all_points_x"":[3592,3609],""all_points_y"":[485,831]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,90,"{""name"":""polyline"",""all_points_x"":[3591,3308],""all_points_y"":[793,790]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,91,"{""name"":""polyline"",""all_points_x"":[3595,3306],""all_points_y"":[676,675]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,92,"{""name"":""polyline"",""all_points_x"":[3581,3306],""all_points_y"":[610,609]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,93,"{""name"":""polyline"",""all_points_x"":[3380,3386],""all_points_y"":[499,772]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,94,"{""name"":""polyline"",""all_points_x"":[3481,3490],""all_points_y"":[499,774]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,95,"{""name"":""polyline"",""all_points_x"":[3820,3845],""all_points_y"":[484,833]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,96,"{""name"":""polyline"",""all_points_x"":[4112,4155],""all_points_y"":[486,837]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,97,"{""name"":""polyline"",""all_points_x"":[3890,3915],""all_points_y"":[505,777]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,98,"{""name"":""polyline"",""all_points_x"":[3989,4019],""all_points_y"":[503,779]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,99,"{""name"":""polyline"",""all_points_x"":[4122,3846],""all_points_y"":[797,795]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,100,"{""name"":""polyline"",""all_points_x"":[1633,1563],""all_points_y"":[1079,1432]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,101,"{""name"":""polyline"",""all_points_x"":[1947,1891],""all_points_y"":[1079,1436]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,102,"{""name"":""polyline"",""all_points_x"":[1632,1902],""all_points_y"":[1332,1332]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,103,"{""name"":""polyline"",""all_points_x"":[1654,1923],""all_points_y"":[1215,1214]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,104,"{""name"":""polyline"",""all_points_x"":[1775,1712],""all_points_y"":[1091,1433]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,105,"{""name"":""polyline"",""all_points_x"":[1882,1825],""all_points_y"":[1094,1432]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,106,"{""name"":""polyline"",""all_points_x"":[2187,2142],""all_points_y"":[1080,1435]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,107,"{""name"":""polyline"",""all_points_x"":[2502,2469],""all_points_y"":[1081,1437]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,108,"{""name"":""polyline"",""all_points_x"":[2308,2268],""all_points_y"":[1087,1434]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,109,"{""name"":""polyline"",""all_points_x"":[2412,2378],""all_points_y"":[1086,1434]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,110,"{""name"":""polyline"",""all_points_x"":[2202,2482],""all_points_y"":[1218,1218]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,111,"{""name"":""polyline"",""all_points_x"":[2188,2472],""all_points_y"":[1334,1335]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,112,"{""name"":""polyline"",""all_points_x"":[3306,3308],""all_points_y"":[1085,1439]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,113,"{""name"":""polyline"",""all_points_x"":[3622,3639],""all_points_y"":[1087,1442]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,114,"{""name"":""polyline"",""all_points_x"":[3604,3315],""all_points_y"":[1226,1223]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,115,"{""name"":""polyline"",""all_points_x"":[3612,3319],""all_points_y"":[1340,1338]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,116,"{""name"":""polyline"",""all_points_x"":[3397,3404],""all_points_y"":[1099,1439]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,117,"{""name"":""polyline"",""all_points_x"":[3501,3512],""all_points_y"":[1098,1441]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,118,"{""name"":""polyline"",""all_points_x"":[3867,3895],""all_points_y"":[1087,1444]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,119,"{""name"":""polyline"",""all_points_x"":[4182,4225],""all_points_y"":[1089,1445]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,120,"{""name"":""polyline"",""all_points_x"":[4164,3880],""all_points_y"":[1226,1222]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,121,"{""name"":""polyline"",""all_points_x"":[4179,3890],""all_points_y"":[1340,1339]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,122,"{""name"":""polyline"",""all_points_x"":[3952,3982],""all_points_y"":[1101,1444]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,123,"{""name"":""polyline"",""all_points_x"":[4053,4089],""all_points_y"":[1098,1445]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,124,"{""name"":""polyline"",""all_points_x"":[1252,2600],""all_points_y"":[1464,1468]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,125,"{""name"":""polyline"",""all_points_x"":[1255,2691],""all_points_y"":[1434,1440]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,126,"{""name"":""polyline"",""all_points_x"":[3021,4542],""all_points_y"":[1440,1452]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,127,"{""name"":""polyline"",""all_points_x"":[3102,4548],""all_points_y"":[1471,1479]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,128,"{""name"":""polyline"",""all_points_x"":[2211,2864],""all_points_y"":[1599,1385]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,129,"{""name"":""polyline"",""all_points_x"":[3497,2865],""all_points_y"":[1616,1385]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,130,"{""name"":""polyline"",""all_points_x"":[2233,2861],""all_points_y"":[1624,1420]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,131,"{""name"":""polyline"",""all_points_x"":[3475,2862],""all_points_y"":[1642,1420]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,132,"{""name"":""polyline"",""all_points_x"":[2243,2541],""all_points_y"":[1652,1654]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,133,"{""name"":""polyline"",""all_points_x"":[2557,2541],""all_points_y"":[1698,1654]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,134,"{""name"":""polyline"",""all_points_x"":[2723,2557],""all_points_y"":[1700,1699]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,135,"{""name"":""polyline"",""all_points_x"":[3000,3158],""all_points_y"":[1706,1709]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,136,"{""name"":""polyline"",""all_points_x"":[3166,3162],""all_points_y"":[1665,1709]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,137,"{""name"":""polyline"",""all_points_x"":[3466,3167],""all_points_y"":[1669,1666]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,138,"{""name"":""polyline"",""all_points_x"":[3454,3466],""all_points_y"":[1736,1670]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,139,"{""name"":""polyline"",""all_points_x"":[3824,3454],""all_points_y"":[1738,1737]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,140,"{""name"":""polyline"",""all_points_x"":[3482,3497],""all_points_y"":[1685,1616]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,141,"{""name"":""polyline"",""all_points_x"":[3856,3482],""all_points_y"":[1686,1687]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,142,"{""name"":""polyline"",""all_points_x"":[3963,3922],""all_points_y"":[2362,1804]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,143,"{""name"":""polyline"",""all_points_x"":[4338,4268],""all_points_y"":[2365,1805]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,144,"{""name"":""polyline"",""all_points_x"":[4121,4182],""all_points_y"":[1798,2354]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,145,"{""name"":""polyline"",""all_points_x"":[4009,4058],""all_points_y"":[1801,2353]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,146,"{""name"":""polyline"",""all_points_x"":[4264,3942],""all_points_y"":[2051,2052]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,147,"{""name"":""polyline"",""all_points_x"":[4249,3931],""all_points_y"":[1919,1917]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,148,"{""name"":""polyline"",""all_points_x"":[4284,3954],""all_points_y"":[2214,2213]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,149,"{""name"":""polyline"",""all_points_x"":[3758,4692],""all_points_y"":[2401,2406]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,150,"{""name"":""polyline"",""all_points_x"":[3755,4688],""all_points_y"":[2361,2371]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,151,"{""name"":""polyline"",""all_points_x"":[1946,1043],""all_points_y"":[2344,2335]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,152,"{""name"":""polyline"",""all_points_x"":[1940,1034],""all_points_y"":[2383,2370]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,153,"{""name"":""polyline"",""all_points_x"":[2246,2210],""all_points_y"":[1669,1600]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,154,"{""name"":""polyline"",""all_points_x"":[1889,2244],""all_points_y"":[1670,1671]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,155,"{""name"":""polyline"",""all_points_x"":[1495,1386],""all_points_y"":[1781,2337]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,156,"{""name"":""polyline"",""all_points_x"":[1837,1748],""all_points_y"":[1786,2339]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,157,"{""name"":""polyline"",""all_points_x"":[1472,1796],""all_points_y"":[2030,2031]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,158,"{""name"":""polyline"",""all_points_x"":[2555,3179],""all_points_y"":[1964,1970]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,159,"{""name"":""polyline"",""all_points_x"":[2621,2851],""all_points_y"":[2383,2386]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,160,"{""name"":""polyline"",""all_points_x"":[2875,3107],""all_points_y"":[2386,2388]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,161,"{""name"":""polyline"",""all_points_x"":[2741,2621],""all_points_y"":[2196,2380]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,162,"{""name"":""polyline"",""all_points_x"":[2862,2747],""all_points_y"":[2164,2192]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,163,"{""name"":""polyline"",""all_points_x"":[2997,2885],""all_points_y"":[2199,2162]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,164,"{""name"":""polyline"",""all_points_x"":[3002,3112],""all_points_y"":[2204,2381]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,165,"{""name"":""polyline"",""all_points_x"":[2750,2739],""all_points_y"":[2198,2385]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,166,"{""name"":""polyline"",""all_points_x"":[2995,2992],""all_points_y"":[2202,2383]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,167,"{""name"":""polyline"",""all_points_x"":[2853,2825],""all_points_y"":[2435,3036]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,168,"{""name"":""polyline"",""all_points_x"":[2869,2844],""all_points_y"":[2436,3036]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,169,"{""name"":""polyline"",""all_points_x"":[2604,3105],""all_points_y"":[2412,2417]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,170,"{""name"":""polyline"",""all_points_x"":[2667,2794],""all_points_y"":[2487,2490]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,171,"{""name"":""polyline"",""all_points_x"":[2646,2777],""all_points_y"":[2821,2823]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,172,"{""name"":""polyline"",""all_points_x"":[2796,2780],""all_points_y"":[2492,2822]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,173,"{""name"":""polyline"",""all_points_x"":[2665,2646],""all_points_y"":[2490,2817]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,174,"{""name"":""polyline"",""all_points_x"":[2643,2632],""all_points_y"":[2842,3008]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,175,"{""name"":""polyline"",""all_points_x"":[2777,2644],""all_points_y"":[2843,2842]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,176,"{""name"":""polyline"",""all_points_x"":[2770,2633],""all_points_y"":[3011,3009]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,177,"{""name"":""polyline"",""all_points_x"":[2780,2771],""all_points_y"":[2845,3011]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,178,"{""name"":""polyline"",""all_points_x"":[2925,3049],""all_points_y"":[2493,2494]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,179,"{""name"":""polyline"",""all_points_x"":[2914,3038],""all_points_y"":[2826,2828]}","{}"
DSC_0345.JPG,16419706,"{""1"":""-""}",235,180,"{""name"":""polyline"",""all_points_x"":[2925,2914],""all_points_y"":[2496,2824]}","{}"
