filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
DSC_0347.JPG,16699929,"{}",235,62,"{""name"":""polyline"",""all_points_x"":[1903,2199],""all_points_y"":[523,488]}","{}"
DSC_0347.JPG,16699929,"{}",235,63,"{""name"":""polyline"",""all_points_x"":[2260,2303],""all_points_y"":[480,475]}","{}"
DSC_0347.JPG,16699929,"{}",235,64,"{""name"":""polyline"",""all_points_x"":[2360,2677],""all_points_y"":[468,426]}","{}"
DSC_0347.JPG,16699929,"{}",235,65,"{""name"":""polyline"",""all_points_x"":[2733,2788],""all_points_y"":[421,415]}","{}"
DSC_0347.JPG,16699929,"{}",235,66,"{""name"":""polyline"",""all_points_x"":[2841,3173],""all_points_y"":[408,367]}","{}"
DSC_0347.JPG,16699929,"{}",235,67,"{""name"":""polyline"",""all_points_x"":[3231,3288],""all_points_y"":[361,356]}","{}"
DSC_0347.JPG,16699929,"{}",235,68,"{""name"":""polyline"",""all_points_x"":[3343,3694],""all_points_y"":[348,307]}","{}"
DSC_0347.JPG,16699929,"{}",235,69,"{""name"":""polyline"",""all_points_x"":[3750,3810],""all_points_y"":[301,294]}","{}"
DSC_0347.JPG,16699929,"{}",235,70,"{""name"":""polyline"",""all_points_x"":[3871,4233],""all_points_y"":[287,241]}","{}"
DSC_0347.JPG,16699929,"{}",235,71,"{""name"":""polyline"",""all_points_x"":[4421,4295],""all_points_y"":[220,234]}","{}"
DSC_0347.JPG,16699929,"{}",235,72,"{""name"":""polyline"",""all_points_x"":[2377,2377,2338],""all_points_y"":[611,610,946]}","{}"
DSC_0347.JPG,16699929,"{}",235,73,"{""name"":""polyline"",""all_points_x"":[2649,2624],""all_points_y"":[577,915]}","{}"
DSC_0347.JPG,16699929,"{}",235,74,"{""name"":""polyline"",""all_points_x"":[2391,2638],""all_points_y"":[710,680]}","{}"
DSC_0347.JPG,16699929,"{}",235,75,"{""name"":""polyline"",""all_points_x"":[2369,2630],""all_points_y"":[794,763]}","{}"
DSC_0347.JPG,16699929,"{}",235,76,"{""name"":""polyline"",""all_points_x"":[2366,2623],""all_points_y"":[898,870]}","{}"
DSC_0347.JPG,16699929,"{}",235,77,"{""name"":""polyline"",""all_points_x"":[2035,1992],""all_points_y"":[664,926]}","{}"
DSC_0347.JPG,16699929,"{}",235,78,"{""name"":""polyline"",""all_points_x"":[2120,2083],""all_points_y"":[658,918]}","{}"
DSC_0347.JPG,16699929,"{}",235,79,"{""name"":""polyline"",""all_points_x"":[2497,2473],""all_points_y"":[612,876]}","{}"
DSC_0347.JPG,16699929,"{}",235,80,"{""name"":""polyline"",""all_points_x"":[2587,2568],""all_points_y"":[600,867]}","{}"
DSC_0347.JPG,16699929,"{}",235,81,"{""name"":""polyline"",""all_points_x"":[2865,2849],""all_points_y"":[552,894]}","{}"
DSC_0347.JPG,16699929,"{}",235,82,"{""name"":""polyline"",""all_points_x"":[3150,3148],""all_points_y"":[519,867]}","{}"
DSC_0347.JPG,16699929,"{}",235,83,"{""name"":""polyline"",""all_points_x"":[2873,3144],""all_points_y"":[853,826]}","{}"
DSC_0347.JPG,16699929,"{}",235,84,"{""name"":""polyline"",""all_points_x"":[2867,3146],""all_points_y"":[742,712]}","{}"
DSC_0347.JPG,16699929,"{}",235,85,"{""name"":""polyline"",""all_points_x"":[2877,3148],""all_points_y"":[671,642]}","{}"
DSC_0347.JPG,16699929,"{}",235,86,"{""name"":""polyline"",""all_points_x"":[2978,2972],""all_points_y"":[554,823]}","{}"
DSC_0347.JPG,16699929,"{}",235,87,"{""name"":""polyline"",""all_points_x"":[3052,3049],""all_points_y"":[545,817]}","{}"
DSC_0347.JPG,16699929,"{}",235,88,"{""name"":""polyline"",""all_points_x"":[3376,3385],""all_points_y"":[494,845]}","{}"
DSC_0347.JPG,16699929,"{}",235,89,"{""name"":""polyline"",""all_points_x"":[3673,3697],""all_points_y"":[460,811]}","{}"
DSC_0347.JPG,16699929,"{}",235,90,"{""name"":""polyline"",""all_points_x"":[3683,3396],""all_points_y"":[774,802]}","{}"
DSC_0347.JPG,16699929,"{}",235,91,"{""name"":""polyline"",""all_points_x"":[3679,3386],""all_points_y"":[656,685]}","{}"
DSC_0347.JPG,16699929,"{}",235,92,"{""name"":""polyline"",""all_points_x"":[3670,3389],""all_points_y"":[589,618]}","{}"
DSC_0347.JPG,16699929,"{}",235,93,"{""name"":""polyline"",""all_points_x"":[3464,3474],""all_points_y"":[500,773]}","{}"
DSC_0347.JPG,16699929,"{}",235,94,"{""name"":""polyline"",""all_points_x"":[3566,3579],""all_points_y"":[491,764]}","{}"
DSC_0347.JPG,16699929,"{}",235,95,"{""name"":""polyline"",""all_points_x"":[3910,3944],""all_points_y"":[433,789]}","{}"
DSC_0347.JPG,16699929,"{}",235,96,"{""name"":""polyline"",""all_points_x"":[4218,4272],""all_points_y"":[401,757]}","{}"
DSC_0347.JPG,16699929,"{}",235,97,"{""name"":""polyline"",""all_points_x"":[3992,4021],""all_points_y"":[444,721]}","{}"
DSC_0347.JPG,16699929,"{}",235,98,"{""name"":""polyline"",""all_points_x"":[4094,4129],""all_points_y"":[432,708]}","{}"
DSC_0347.JPG,16699929,"{}",235,99,"{""name"":""polyline"",""all_points_x"":[4241,3946],""all_points_y"":[719,746]}","{}"
DSC_0347.JPG,16699929,"{}",235,100,"{""name"":""polyline"",""all_points_x"":[1808,1749],""all_points_y"":[1237,1578]}","{}"
DSC_0347.JPG,16699929,"{}",235,101,"{""name"":""polyline"",""all_points_x"":[2090,2043],""all_points_y"":[1211,1555]}","{}"
DSC_0347.JPG,16699929,"{}",235,102,"{""name"":""polyline"",""all_points_x"":[1813,2051],""all_points_y"":[1477,1460]}","{}"
DSC_0347.JPG,16699929,"{}",235,103,"{""name"":""polyline"",""all_points_x"":[1831,2066],""all_points_y"":[1362,1342]}","{}"
DSC_0347.JPG,16699929,"{}",235,104,"{""name"":""polyline"",""all_points_x"":[1940,1887],""all_points_y"":[1233,1567]}","{}"
DSC_0347.JPG,16699929,"{}",235,105,"{""name"":""polyline"",""all_points_x"":[2036,1988],""all_points_y"":[1229,1558]}","{}"
DSC_0347.JPG,16699929,"{}",235,106,"{""name"":""polyline"",""all_points_x"":[2311,2272],""all_points_y"":[1193,1539]}","{}"
DSC_0347.JPG,16699929,"{}",235,107,"{""name"":""polyline"",""all_points_x"":[2606,2580],""all_points_y"":[1166,1514]}","{}"
DSC_0347.JPG,16699929,"{}",235,108,"{""name"":""polyline"",""all_points_x"":[2430,2397],""all_points_y"":[1190,1525]}","{}"
DSC_0347.JPG,16699929,"{}",235,109,"{""name"":""polyline"",""all_points_x"":[2523,2498],""all_points_y"":[1180,1519]}","{}"
DSC_0347.JPG,16699929,"{}",235,110,"{""name"":""polyline"",""all_points_x"":[2332,2591],""all_points_y"":[1325,1301]}","{}"
DSC_0347.JPG,16699929,"{}",235,111,"{""name"":""polyline"",""all_points_x"":[2321,2582],""all_points_y"":[1439,1417]}","{}"
DSC_0347.JPG,16699929,"{}",235,112,"{""name"":""polyline"",""all_points_x"":[3392,3401],""all_points_y"":[1096,1454]}","{}"
DSC_0347.JPG,16699929,"{}",235,113,"{""name"":""polyline"",""all_points_x"":[3715,3740],""all_points_y"":[1070,1428]}","{}"
DSC_0347.JPG,16699929,"{}",235,114,"{""name"":""polyline"",""all_points_x"":[3705,3412],""all_points_y"":[1213,1236]}","{}"
DSC_0347.JPG,16699929,"{}",235,115,"{""name"":""polyline"",""all_points_x"":[3715,3417],""all_points_y"":[1328,1351]}","{}"
DSC_0347.JPG,16699929,"{}",235,116,"{""name"":""polyline"",""all_points_x"":[3491,3506],""all_points_y"":[1105,1445]}","{}"
DSC_0347.JPG,16699929,"{}",235,117,"{""name"":""polyline"",""all_points_x"":[3597,3615],""all_points_y"":[1094,1439]}","{}"
DSC_0347.JPG,16699929,"{}",235,118,"{""name"":""polyline"",""all_points_x"":[3971,4007],""all_points_y"":[1046,1410]}","{}"
DSC_0347.JPG,16699929,"{}",235,119,"{""name"":""polyline"",""all_points_x"":[4308,4363],""all_points_y"":[1015,1384]}","{}"
DSC_0347.JPG,16699929,"{}",235,120,"{""name"":""polyline"",""all_points_x"":[4301,3995],""all_points_y"":[1159,1182]}","{}"
DSC_0347.JPG,16699929,"{}",235,121,"{""name"":""polyline"",""all_points_x"":[4321,4007],""all_points_y"":[1275,1302]}","{}"
DSC_0347.JPG,16699929,"{}",235,122,"{""name"":""polyline"",""all_points_x"":[4065,4106],""all_points_y"":[1050,1401]}","{}"
DSC_0347.JPG,16699929,"{}",235,123,"{""name"":""polyline"",""all_points_x"":[4174,4223],""all_points_y"":[1039,1396]}","{}"
DSC_0347.JPG,16699929,"{}",235,124,"{""name"":""polyline"",""all_points_x"":[1473,2665],""all_points_y"":[1630,1540]}","{}"
DSC_0347.JPG,16699929,"{}",235,125,"{""name"":""polyline"",""all_points_x"":[1478,2754],""all_points_y"":[1600,1503]}","{}"
DSC_0347.JPG,16699929,"{}",235,126,"{""name"":""polyline"",""all_points_x"":[3084,4710],""all_points_y"":[1479,1361]}","{}"
DSC_0347.JPG,16699929,"{}",235,127,"{""name"":""polyline"",""all_points_x"":[3169,4716],""all_points_y"":[1503,1392]}","{}"
DSC_0347.JPG,16699929,"{}",235,128,"{""name"":""polyline"",""all_points_x"":[2306,2923],""all_points_y"":[1691,1434]}","{}"
DSC_0347.JPG,16699929,"{}",235,129,"{""name"":""polyline"",""all_points_x"":[3562,3562,2923],""all_points_y"":[1616,1616,1434]}","{}"
DSC_0347.JPG,16699929,"{}",235,130,"{""name"":""polyline"",""all_points_x"":[2326,2926],""all_points_y"":[1714,1467]}","{}"
DSC_0347.JPG,16699929,"{}",235,131,"{""name"":""polyline"",""all_points_x"":[3541,2926],""all_points_y"":[1644,1467]}","{}"
DSC_0347.JPG,16699929,"{}",235,132,"{""name"":""polyline"",""all_points_x"":[2341,2619],""all_points_y"":[1742,1724]}","{}"
DSC_0347.JPG,16699929,"{}",235,133,"{""name"":""polyline"",""all_points_x"":[2646,2619],""all_points_y"":[1765,1725]}","{}"
DSC_0347.JPG,16699929,"{}",235,134,"{""name"":""polyline"",""all_points_x"":[2804,2645],""all_points_y"":[1756,1765]}","{}"
DSC_0347.JPG,16699929,"{}",235,135,"{""name"":""polyline"",""all_points_x"":[3077,3240],""all_points_y"":[1744,1735]}","{}"
DSC_0347.JPG,16699929,"{}",235,136,"{""name"":""polyline"",""all_points_x"":[3231,3242],""all_points_y"":[1694,1734]}","{}"
DSC_0347.JPG,16699929,"{}",235,137,"{""name"":""polyline"",""all_points_x"":[3534,3231],""all_points_y"":[1674,1693]}","{}"
DSC_0347.JPG,16699929,"{}",235,138,"{""name"":""polyline"",""all_points_x"":[3540,3534],""all_points_y"":[1742,1675]}","{}"
DSC_0347.JPG,16699929,"{}",235,139,"{""name"":""polyline"",""all_points_x"":[3924,3539],""all_points_y"":[1718,1742]}","{}"
DSC_0347.JPG,16699929,"{}",235,140,"{""name"":""polyline"",""all_points_x"":[3566,3561],""all_points_y"":[1689,1616]}","{}"
DSC_0347.JPG,16699929,"{}",235,141,"{""name"":""polyline"",""all_points_x"":[3950,3566],""all_points_y"":[1661,1688]}","{}"
DSC_0347.JPG,16699929,"{}",235,142,"{""name"":""polyline"",""all_points_x"":[4101,4044],""all_points_y"":[2357,1779]}","{}"
DSC_0347.JPG,16699929,"{}",235,143,"{""name"":""polyline"",""all_points_x"":[4508,4418],""all_points_y"":[2344,1754]}","{}"
DSC_0347.JPG,16699929,"{}",235,144,"{""name"":""polyline"",""all_points_x"":[4269,4341],""all_points_y"":[1761,2339]}","{}"
DSC_0347.JPG,16699929,"{}",235,145,"{""name"":""polyline"",""all_points_x"":[4148,4208],""all_points_y"":[1768,2343]}","{}"
DSC_0347.JPG,16699929,"{}",235,146,"{""name"":""polyline"",""all_points_x"":[4428,4076],""all_points_y"":[2014,2031]}","{}"
DSC_0347.JPG,16699929,"{}",235,147,"{""name"":""polyline"",""all_points_x"":[4064,4406],""all_points_y"":[1896,1877]}","{}"
DSC_0347.JPG,16699929,"{}",235,148,"{""name"":""polyline"",""all_points_x"":[4093,4450],""all_points_y"":[2201,2184]}","{}"
DSC_0347.JPG,16699929,"{}",235,149,"{""name"":""polyline"",""all_points_x"":[3878,4904],""all_points_y"":[2405,2371]}","{}"
DSC_0347.JPG,16699929,"{}",235,150,"{""name"":""polyline"",""all_points_x"":[3875,4895],""all_points_y"":[2367,2332]}","{}"
DSC_0347.JPG,16699929,"{}",235,151,"{""name"":""polyline"",""all_points_x"":[2098,1298],""all_points_y"":[2427,2454]}","{}"
DSC_0347.JPG,16699929,"{}",235,152,"{""name"":""polyline"",""all_points_x"":[2094,1292],""all_points_y"":[2463,2489]}","{}"
DSC_0347.JPG,16699929,"{}",235,153,"{""name"":""polyline"",""all_points_x"":[2354,2303],""all_points_y"":[1758,1690]}","{}"
DSC_0347.JPG,16699929,"{}",235,154,"{""name"":""polyline"",""all_points_x"":[2030,2354],""all_points_y"":[1781,1758]}","{}"
DSC_0347.JPG,16699929,"{}",235,155,"{""name"":""polyline"",""all_points_x"":[1692,1598],""all_points_y"":[1912,2441]}","{}"
DSC_0347.JPG,16699929,"{}",235,156,"{""name"":""polyline"",""all_points_x"":[1995,1921],""all_points_y"":[1896,2432]}","{}"
DSC_0347.JPG,16699929,"{}",235,157,"{""name"":""polyline"",""all_points_x"":[1674,1960],""all_points_y"":[2147,2133]}","{}"
DSC_0347.JPG,16699929,"{}",235,158,"{""name"":""polyline"",""all_points_x"":[2669,3257],""all_points_y"":[2026,2000]}","{}"
DSC_0347.JPG,16699929,"{}",235,159,"{""name"":""polyline"",""all_points_x"":[2751,2977],""all_points_y"":[2436,2430]}","{}"
DSC_0347.JPG,16699929,"{}",235,160,"{""name"":""polyline"",""all_points_x"":[2999,3221],""all_points_y"":[2427,2423]}","{}"
DSC_0347.JPG,16699929,"{}",235,161,"{""name"":""polyline"",""all_points_x"":[2863,2751],""all_points_y"":[2248,2435]}","{}"
DSC_0347.JPG,16699929,"{}",235,162,"{""name"":""polyline"",""all_points_x"":[2983,2870],""all_points_y"":[2208,2242]}","{}"
DSC_0347.JPG,16699929,"{}",235,163,"{""name"":""polyline"",""all_points_x"":[3113,3003],""all_points_y"":[2230,2208]}","{}"
DSC_0347.JPG,16699929,"{}",235,164,"{""name"":""polyline"",""all_points_x"":[3119,3230],""all_points_y"":[2233,2421]}","{}"
DSC_0347.JPG,16699929,"{}",235,165,"{""name"":""polyline"",""all_points_x"":[2874,2866],""all_points_y"":[2248,2433]}","{}"
DSC_0347.JPG,16699929,"{}",235,166,"{""name"":""polyline"",""all_points_x"":[3112,3111],""all_points_y"":[2233,2421]}","{}"
DSC_0347.JPG,16699929,"{}",235,167,"{""name"":""polyline"",""all_points_x"":[2977,2964],""all_points_y"":[2481,3079]}","{}"
DSC_0347.JPG,16699929,"{}",235,168,"{""name"":""polyline"",""all_points_x"":[2994,2979],""all_points_y"":[2479,3080]}","{}"
DSC_0347.JPG,16699929,"{}",235,169,"{""name"":""polyline"",""all_points_x"":[2734,3220],""all_points_y"":[2465,2451]}","{}"
DSC_0347.JPG,16699929,"{}",235,170,"{""name"":""polyline"",""all_points_x"":[2797,2923],""all_points_y"":[2538,2534]}","{}"
DSC_0347.JPG,16699929,"{}",235,171,"{""name"":""polyline"",""all_points_x"":[2782,2913],""all_points_y"":[2871,2869]}","{}"
DSC_0347.JPG,16699929,"{}",235,172,"{""name"":""polyline"",""all_points_x"":[2925,2914],""all_points_y"":[2535,2868]}","{}"
DSC_0347.JPG,16699929,"{}",235,173,"{""name"":""polyline"",""all_points_x"":[2797,2783],""all_points_y"":[2541,2867]}","{}"
DSC_0347.JPG,16699929,"{}",235,174,"{""name"":""polyline"",""all_points_x"":[2782,2775],""all_points_y"":[2892,3057]}","{}"
DSC_0347.JPG,16699929,"{}",235,175,"{""name"":""polyline"",""all_points_x"":[2911,2781],""all_points_y"":[2889,2892]}","{}"
DSC_0347.JPG,16699929,"{}",235,176,"{""name"":""polyline"",""all_points_x"":[2908,2775],""all_points_y"":[3059,3058]}","{}"
DSC_0347.JPG,16699929,"{}",235,177,"{""name"":""polyline"",""all_points_x"":[2914,2909],""all_points_y"":[2890,3053]}","{}"
DSC_0347.JPG,16699929,"{}",235,178,"{""name"":""polyline"",""all_points_x"":[3051,3175],""all_points_y"":[2533,2528]}","{}"
DSC_0347.JPG,16699929,"{}",235,179,"{""name"":""polyline"",""all_points_x"":[3045,3167],""all_points_y"":[2869,2868]}","{}"
DSC_0347.JPG,16699929,"{}",235,180,"{""name"":""polyline"",""all_points_x"":[3050,3045],""all_points_y"":[2537,2865]}","{}"
DSC_0347.JPG,16699929,"{}",235,181,"{""name"":""polyline"",""all_points_x"":[3178,3174],""all_points_y"":[2528,2865]}","{}"
DSC_0347.JPG,16699929,"{}",235,182,"{""name"":""polyline"",""all_points_x"":[3044,3043],""all_points_y"":[2891,3059]}","{}"
DSC_0347.JPG,16699929,"{}",235,183,"{""name"":""polyline"",""all_points_x"":[3174,3043],""all_points_y"":[3061,3060]}","{}"
DSC_0347.JPG,16699929,"{}",235,184,"{""name"":""polyline"",""all_points_x"":[3176,3174],""all_points_y"":[2888,3059]}","{}"
DSC_0347.JPG,16699929,"{}",235,185,"{""name"":""polyline"",""all_points_x"":[3176,3043],""all_points_y"":[2885,2887]}","{}"
DSC_0347.JPG,16699929,"{}",235,186,"{""name"":""polyline"",""all_points_x"":[2256,3209],""all_points_y"":[3080,3078]}","{}"
DSC_0347.JPG,16699929,"{}",235,187,"{""name"":""polyline"",""all_points_x"":[2202,3214],""all_points_y"":[3113,3113]}","{}"
DSC_0347.JPG,16699929,"{}",235,188,"{""name"":""polyline"",""all_points_x"":[2168,3220],""all_points_y"":[3151,3156]}","{}"
DSC_0347.JPG,16699929,"{}",235,189,"{""name"":""polyline"",""all_points_x"":[2074,3225],""all_points_y"":[3194,3204]}","{}"
DSC_0347.JPG,16699929,"{}",235,190,"{""name"":""polyline"",""all_points_x"":[2669,2860],""all_points_y"":[2095,2086]}","{}"
DSC_0347.JPG,16699929,"{}",235,191,"{""name"":""polyline"",""all_points_x"":[2659,2669],""all_points_y"":[2253,2095]}","{}"
DSC_0347.JPG,16699929,"{}",235,192,"{""name"":""polyline"",""all_points_x"":[3084,3268],""all_points_y"":[2077,2068]}","{}"
DSC_0347.JPG,16699929,"{}",235,193,"{""name"":""polyline"",""all_points_x"":[3282,3277],""all_points_y"":[2230,2066]}","{}"
DSC_0347.JPG,16699929,"{}",235,194,"{""name"":""polyline"",""all_points_x"":[5060,4871],""all_points_y"":[3435,2388]}","{}"
DSC_0347.JPG,16699929,"{}",235,195,"{""name"":""polyline"",""all_points_x"":[4691,4859],""all_points_y"":[1410,2333]}","{}"
DSC_0347.JPG,16699929,"{}",235,196,"{""name"":""polyline"",""all_points_x"":[4491,4682],""all_points_y"":[332,1363]}","{}"
DSC_0347.JPG,16699929,"{}",235,197,"{""name"":""polyline"",""all_points_x"":[4930,5003],""all_points_y"":[1333,1670]}","{}"
